θ_0,θ_1,Hours,Salary
692.77,9.99,586.5976758661686,6561.208775704258
692.77,9.99,587.574610803104,6570.965975112746
692.77,9.99,588.5515457400393,6580.723174521233
692.77,9.99,589.5284806769746,6590.48037392972
692.77,9.99,590.5054156139099,6600.237573338208
692.77,9.99,591.4823505508452,6609.994772746695
692.77,9.99,592.4592854877806,6619.751972155183
692.77,9.99,593.4362204247159,6629.50917156367
692.77,9.99,594.4131553616512,6639.266370972157
692.77,9.99,595.3900902985865,6649.023570380645
692.77,9.99,596.3670252355219,6658.780769789133
692.77,9.99,597.3439601724572,6668.53796919762
692.77,9.99,598.3208951093925,6678.295168606108
692.77,9.99,599.2978300463278,6688.052368014595
692.77,9.99,600.2747649832631,6697.809567423083
692.77,9.99,601.2516999201985,6707.56676683157
692.77,9.99,602.2286348571338,6717.323966240057
692.77,9.99,603.2055697940691,6727.081165648545
692.77,9.99,604.1825047310044,6736.838365057032
692.77,9.99,605.1594396679398,6746.59556446552
692.77,9.99,606.1363746048751,6756.352763874008
692.77,9.99,607.1133095418104,6766.109963282495
692.77,9.99,608.0902444787457,6775.867162690983
692.77,9.99,609.067179415681,6785.62436209947
692.77,9.99,610.0441143526164,6795.3815615079575
692.77,9.99,611.0210492895517,6805.138760916445
692.77,9.99,611.997984226487,6814.895960324932
692.77,9.99,612.9749191634223,6824.65315973342
692.77,9.99,613.9518541003577,6834.410359141907
692.77,9.99,614.928789037293,6844.1675585503945
692.77,9.99,615.9057239742283,6853.924757958882
692.77,9.99,616.8826589111636,6863.68195736737
692.77,9.99,617.8595938480989,6873.439156775858
692.77,9.99,618.8365287850343,6883.196356184345
692.77,9.99,619.8134637219696,6892.953555592832
692.77,9.99,620.7903986589049,6902.71075500132
692.77,9.99,621.7673335958402,6912.467954409807
692.77,9.99,622.7442685327755,6922.2251538182945
692.77,9.99,623.7212034697109,6931.982353226782
692.77,9.99,624.6981384066462,6941.739552635269
692.77,9.99,625.6750733435815,6951.496752043757
692.77,9.99,626.6520082805168,6961.253951452244
692.77,9.99,627.6289432174522,6971.011150860732
692.77,9.99,628.6058781543875,6980.76835026922
692.77,9.99,629.5828130913228,6990.525549677707
692.77,9.99,630.5597480282581,7000.282749086195
692.77,9.99,631.5366829651934,7010.039948494682
692.77,9.99,632.5136179021288,7019.797147903169
692.77,9.99,633.4905528390641,7029.554347311657
692.77,9.99,634.4674877759994,7039.311546720144
692.77,9.99,635.4444227129347,7049.068746128632
692.77,9.99,636.4213576498701,7058.825945537119
692.77,9.99,637.3982925868054,7068.583144945606
692.77,9.99,638.3752275237407,7078.340344354095
692.77,9.99,639.352162460676,7088.097543762582
692.77,9.99,640.3290973976113,7097.8547431710695
692.77,9.99,641.3060323345467,7107.611942579557
692.77,9.99,642.282967271482,7117.369141988044
692.77,9.99,643.2599022084173,7127.126341396532
692.77,9.99,644.2368371453526,7136.883540805019
692.77,9.99,645.213772082288,7146.640740213506
692.77,9.99,646.1907070192233,7156.397939621994
692.77,9.99,647.1676419561586,7166.155139030481
692.77,9.99,648.1445768930939,7175.9123384389695
692.77,9.99,649.1215118300292,7185.669537847457
692.77,9.99,650.0984467669646,7195.426737255944
692.77,9.99,651.0753817038999,7205.183936664432
692.77,9.99,652.0523166408352,7214.941136072919
692.77,9.99,653.0292515777705,7224.6983354814065
692.77,9.99,654.0061865147059,7234.455534889894
692.77,9.99,654.9831214516412,7244.212734298381
692.77,9.99,655.9600563885765,7253.969933706869
692.77,9.99,656.9369913255118,7263.727133115356
692.77,9.99,657.9139262624471,7273.4843325238435
692.77,9.99,658.8908611993825,7283.241531932332
692.77,9.99,659.8677961363178,7292.998731340819
692.77,9.99,660.8447310732531,7302.755930749307
692.77,9.99,661.8216660101884,7312.513130157794
692.77,9.99,662.7986009471238,7322.270329566281
692.77,9.99,663.7755358840591,7332.027528974769
692.77,9.99,664.7524708209944,7341.784728383256
692.77,9.99,665.7294057579297,7351.541927791744
692.77,9.99,666.706340694865,7361.299127200231
692.77,9.99,667.6832756318004,7371.056326608718
692.77,9.99,668.6602105687357,7380.813526017206
692.77,9.99,669.637145505671,7390.570725425694
692.77,9.99,670.6140804426063,7400.327924834181
692.77,9.99,671.5910153795417,7410.085124242669
692.77,9.99,672.567950316477,7419.842323651156
692.77,9.99,673.5448852534123,7429.599523059644
692.77,9.99,674.5218201903476,7439.356722468131
692.77,9.99,675.498755127283,7449.113921876618
692.77,9.99,676.4756900642183,7458.871121285106
692.77,9.99,677.4526250011536,7468.628320693593
692.77,9.99,678.4295599380889,7478.385520102081
692.77,9.99,679.4064948750242,7488.142719510568
692.77,9.99,680.3834298119596,7497.899918919056
692.77,9.99,681.3603647488949,7507.657118327544
692.77,9.99,682.3372996858302,7517.414317736031
692.77,9.99,683.3142346227655,7527.1715171445185
692.77,9.99,684.2911695597008,7536.928716553006
692.77,9.99,685.2681044966362,7546.685915961493
692.77,9.99,686.2450394335715,7556.443115369981
692.77,9.99,687.2219743705068,7566.200314778468
692.77,9.99,688.1989093074421,7575.957514186955
692.77,9.99,689.1758442443775,7585.714713595443
692.77,9.99,690.1527791813128,7595.471913003931
692.77,9.99,691.1297141182481,7605.2291124124185
692.77,9.99,692.1066490551834,7614.986311820906
692.77,9.99,693.0835839921187,7624.743511229393
692.77,9.99,694.0605189290541,7634.500710637881
692.77,9.99,695.0374538659894,7644.257910046368
692.77,9.99,696.0143888029247,7654.0151094548555
692.77,9.99,696.99132373986,7663.772308863343
692.77,9.99,697.9682586767954,7673.52950827183
692.77,9.99,698.9451936137307,7683.286707680318
692.77,9.99,699.922128550666,7693.043907088805
692.77,9.99,700.8990634876013,7702.801106497293
692.77,9.99,701.8759984245366,7712.558305905781
692.77,9.99,702.852933361472,7722.315505314268
692.77,9.99,703.8298682984073,7732.072704722756
692.77,9.99,704.8068032353426,7741.829904131243
692.77,9.99,705.7837381722779,7751.58710353973
692.77,9.99,706.7606731092133,7761.344302948218
692.77,9.99,707.7376080461486,7771.101502356705
692.77,9.99,708.7145429830839,7780.858701765193
692.77,9.99,709.6914779200192,7790.61590117368
692.77,9.99,710.6684128569545,7800.373100582167
692.77,9.99,711.6453477938899,7810.130299990656
692.77,9.99,712.6222827308252,7819.887499399143
692.77,9.99,713.5992176677605,7829.64469880763
692.77,9.99,714.5761526046958,7839.401898216118
692.77,9.99,715.5530875416312,7849.159097624605
692.77,9.99,716.5300224785665,7858.916297033093
692.77,9.99,717.5069574155018,7868.67349644158
692.77,9.99,718.4838923524371,7878.430695850067
692.77,9.99,719.4608272893724,7888.187895258555
692.77,9.99,720.4377622263078,7897.945094667042
692.77,9.99,721.4146971632431,7907.70229407553
692.77,9.99,722.3916321001784,7917.459493484018
692.77,9.99,723.3685670371137,7927.216692892505
692.77,9.99,724.3455019740491,7936.973892300993
692.77,9.99,725.3224369109844,7946.73109170948
692.77,9.99,726.2993718479197,7956.4882911179675
692.77,9.99,727.276306784855,7966.245490526455
692.77,9.99,728.2532417217903,7976.002689934942
692.77,9.99,729.2301766587257,7985.75988934343
692.77,9.99,730.207111595661,7995.517088751917
692.77,9.99,731.1840465325963,8005.2742881604045
692.77,9.99,732.1609814695316,8015.031487568893
692.77,9.99,733.137916406467,8024.78868697738
692.77,9.99,734.1148513434023,8034.545886385868
692.77,9.99,735.0917862803376,8044.303085794355
692.77,9.99,736.0687212172729,8054.060285202842
692.77,9.99,737.0456561542082,8063.81748461133
692.77,9.99,738.0225910911436,8073.574684019817
692.77,9.99,738.9995260280789,8083.3318834283045
692.77,9.99,739.9764609650142,8093.089082836792
692.77,9.99,740.9533959019495,8102.846282245279
692.77,9.99,741.9303308388849,8112.603481653767
692.77,9.99,742.9072657758202,8122.360681062255
692.77,9.99,743.8842007127555,8132.117880470742
692.77,9.99,744.8611356496908,8141.87507987923
692.77,9.99,745.8380705866261,8151.632279287717
692.77,9.99,746.8150055235615,8161.389478696205
692.77,9.99,747.7919404604968,8171.146678104692
692.77,9.99,748.7688753974321,8180.903877513179
692.77,9.99,749.7458103343674,8190.661076921667
692.77,9.99,750.7227452713028,8200.418276330154
692.77,9.99,751.6996802082381,8210.175475738642
692.77,9.99,752.6766151451734,8219.932675147129
692.77,9.99,753.6535500821087,8229.689874555617
692.77,9.99,754.630485019044,8239.447073964104
692.77,9.99,755.6074199559794,8249.204273372592
692.77,9.99,756.5843548929147,8258.961472781079
692.77,9.99,757.56128982985,8268.718672189567
692.77,9.99,758.5382247667853,8278.475871598055
692.77,9.99,759.5151597037207,8288.233071006542
692.77,9.99,760.492094640656,8297.99027041503
692.77,9.99,761.4690295775913,8307.747469823516
692.77,9.99,762.4459645145266,8317.504669232005
692.77,9.99,763.422899451462,8327.261868640491
692.77,9.99,764.3998343883973,8337.01906804898
692.77,9.99,765.3767693253326,8346.776267457466
692.77,9.99,766.3537042622679,8356.533466865954
692.77,9.99,767.3306391992032,8366.29066627444
692.77,9.99,768.3075741361386,8376.04786568293
692.77,9.99,769.2845090730739,8385.805065091417
692.77,9.99,770.2614440100092,8395.562264499904
692.77,9.99,771.2383789469445,8405.319463908392
692.77,9.99,772.2153138838798,8415.076663316879
692.77,9.99,773.1922488208152,8424.833862725367
692.77,9.99,774.1691837577505,8434.591062133853
692.77,9.99,775.1461186946858,8444.348261542342
692.77,9.99,776.1230536316211,8454.105460950828
692.77,9.99,777.0999885685565,8463.862660359317
692.77,9.99,778.0769235054918,8473.619859767803
692.77,9.99,779.0538584424271,8483.377059176291
692.77,9.99,780.0307933793624,8493.13425858478
692.77,9.99,781.0077283162977,8502.891457993266
692.77,9.99,781.9846632532331,8512.648657401754
692.77,9.99,782.9615981901684,8522.405856810241
692.77,9.99,783.9385331271037,8532.16305621873
692.77,9.99,784.915468064039,8541.920255627216
692.77,9.99,785.8924030009744,8551.677455035704
692.77,9.99,786.8693379379097,8561.43465444419
692.77,9.99,787.846272874845,8571.191853852679
692.77,9.99,788.8232078117803,8580.949053261165
692.77,9.99,789.8001427487156,8590.706252669654
692.77,9.99,790.777077685651,8600.463452078142
692.77,9.99,791.7540126225863,8610.220651486628
692.77,9.99,792.7309475595216,8619.977850895117
692.77,9.99,793.7078824964569,8629.735050303603
692.77,9.99,794.6848174333923,8639.492249712092
692.77,9.99,795.6617523703276,8649.249449120578
692.77,9.99,796.6386873072629,8659.006648529066
692.77,9.99,797.6156222441982,8668.763847937553
692.77,9.99,798.5925571811335,8678.521047346041
692.77,9.99,799.5694921180689,8688.278246754528
692.77,9.99,800.5464270550042,8698.035446163016
692.77,9.99,801.5233619919395,8707.792645571504
692.77,9.99,802.5002969288748,8717.54984497999
692.77,9.99,803.4772318658102,8727.307044388479
692.77,9.99,804.4541668027455,8737.064243796965
692.77,9.99,805.4311017396808,8746.821443205454
692.77,9.99,806.4080366766161,8756.57864261394
692.77,9.99,807.3849716135514,8766.335842022429
692.77,9.99,808.3619065504868,8776.093041430915
692.77,9.99,809.3388414874221,8785.850240839403
692.77,9.99,810.3157764243574,8795.60744024789
692.77,9.99,811.2927113612927,8805.364639656378
692.77,9.99,812.269646298228,8815.121839064866
692.77,9.99,813.2465812351634,8824.879038473353
692.77,9.99,814.2235161720987,8834.636237881841
692.77,9.99,815.200451109034,8844.393437290328
692.77,9.99,816.1773860459693,8854.150636698816
692.77,9.99,817.1543209829047,8863.907836107303
692.77,9.99,818.13125591984,8873.66503551579
692.77,9.99,819.1081908567753,8883.422234924277
692.77,9.99,820.0851257937106,8893.179434332766
692.77,9.99,821.062060730646,8902.936633741252
692.77,9.99,822.0389956675813,8912.69383314974
692.77,9.99,823.0159306045166,8922.451032558229
692.77,9.99,823.9928655414519,8932.208231966715
692.77,9.99,824.9698004783872,8941.965431375203
692.77,9.99,825.9467354153226,8951.72263078369
692.77,9.99,826.9236703522579,8961.479830192178
692.77,9.99,827.9006052891932,8971.237029600665
692.77,9.99,828.8775402261285,8980.994229009153
692.77,9.99,829.8544751630639,8990.75142841764
692.77,9.99,830.8314100999992,9000.508627826128
692.77,9.99,831.8083450369345,9010.265827234614
692.77,9.99,832.7852799738698,9020.023026643103
692.77,9.99,833.7622149108051,9029.780226051591
692.77,9.99,834.7391498477405,9039.537425460077
692.77,9.99,835.7160847846758,9049.294624868566
692.77,9.99,836.6930197216111,9059.051824277052
692.77,9.99,837.6699546585464,9068.80902368554
692.77,9.99,838.6468895954818,9078.566223094027
692.77,9.99,839.6238245324171,9088.323422502515
692.77,9.99,840.6007594693524,9098.080621911002
692.77,9.99,841.5776944062877,9107.83782131949
692.77,9.99,842.554629343223,9117.595020727978
692.77,9.99,843.5315642801584,9127.352220136465
692.77,9.99,844.5084992170937,9137.109419544953
692.77,9.99,845.485434154029,9146.86661895344
692.77,9.99,846.4623690909643,9156.623818361928
692.77,9.99,847.4393040278997,9166.381017770414
692.77,9.99,848.416238964835,9176.138217178903
692.77,9.99,849.3931739017703,9185.89541658739
692.77,9.99,850.3701088387056,9195.652615995878
692.77,9.99,851.3470437756409,9205.409815404364
692.77,9.99,852.3239787125763,9215.167014812852
692.77,9.99,853.3009136495116,9224.92421422134
692.77,9.99,854.2778485864469,9234.681413629827
692.77,9.99,855.2547835233822,9244.438613038315
692.77,9.99,856.2317184603176,9254.195812446802
692.77,9.99,857.2086533972529,9263.95301185529
692.77,9.99,858.1855883341882,9273.710211263777
692.77,9.99,859.1625232711235,9283.467410672265
692.77,9.99,860.1394582080588,9293.224610080752
692.77,9.99,861.1163931449942,9302.98180948924
692.77,9.99,862.0933280819295,9312.739008897726
692.77,9.99,863.0702630188648,9322.496208306215
692.77,9.99,864.0471979558001,9332.253407714703
692.77,9.99,865.0241328927355,9342.01060712319
692.77,9.99,866.0010678296708,9351.767806531678
692.77,9.99,866.9780027666061,9361.525005940164
692.77,9.99,867.9549377035414,9371.282205348652
692.77,9.99,868.9318726404767,9381.039404757139
692.77,9.99,869.9088075774121,9390.796604165627
692.77,9.99,870.8857425143474,9400.553803574114
692.77,9.99,871.8626774512827,9410.311002982602
692.77,9.99,872.839612388218,9420.068202391089
692.77,9.99,873.8165473251534,9429.825401799577
692.77,9.99,874.7934822620887,9439.582601208065
692.77,9.99,875.770417199024,9449.339800616552
692.77,9.99,876.7473521359593,9459.09700002504
692.77,9.99,877.7242870728946,9468.854199433526
692.77,9.99,878.70122200983,9478.611398842015
692.77,9.99,879.6781569467653,9488.368598250501
692.77,9.99,880.6550918837006,9498.12579765899
692.77,9.99,881.6320268206359,9507.882997067476
692.77,9.99,882.6089617575713,9517.640196475964
692.77,9.99,883.5858966945066,9527.39739588445
692.77,9.99,884.5628316314419,9537.15459529294
692.77,9.99,885.5397665683772,9546.911794701427
692.77,9.99,886.5167015053125,9556.668994109914
692.77,9.99,887.4936364422479,9566.426193518402
692.77,9.99,888.4705713791832,9576.183392926889
692.77,9.99,889.4475063161185,9585.940592335377
692.77,9.99,890.4244412530538,9595.697791743863
692.77,9.99,891.4013761899892,9605.454991152352
692.77,9.99,892.3783111269245,9615.212190560838
692.77,9.99,893.3552460638598,9624.969389969327
692.77,9.99,894.3321810007951,9634.726589377813
692.77,9.99,895.3091159377304,9644.483788786301
692.77,9.99,896.2860508746658,9654.24098819479
692.77,9.99,897.2629858116011,9663.998187603276
692.77,9.99,898.2399207485364,9673.755387011764
692.77,9.99,899.2168556854717,9683.512586420251
692.77,9.99,900.193790622407,9693.26978582874
692.77,9.99,901.1707255593424,9703.026985237226
692.77,9.99,902.1476604962777,9712.784184645714
692.77,9.99,903.124595433213,9722.5413840542
692.77,9.99,904.1015303701483,9732.298583462689
692.77,9.99,905.0784653070837,9742.055782871175
692.77,9.99,906.055400244019,9751.812982279664
692.77,9.99,907.0323351809543,9761.570181688152
692.77,9.99,908.0092701178896,9771.327381096638
692.77,9.99,908.986205054825,9781.084580505127
692.77,9.99,909.9631399917603,9790.841779913613
692.77,9.99,910.9400749286956,9800.598979322102
692.77,9.99,911.9170098656309,9810.356178730588
692.77,9.99,912.8939448025662,9820.113378139076
692.77,9.99,913.8708797395016,9829.870577547563
692.77,9.99,914.8478146764369,9839.627776956051
692.77,9.99,915.8247496133722,9849.384976364538
692.77,9.99,916.8016845503075,9859.142175773026
692.77,9.99,917.7786194872428,9868.899375181514
692.77,9.99,918.7555544241782,9878.65657459
692.77,9.99,919.7324893611135,9888.413773998489
692.77,9.99,920.7094242980488,9898.170973406975
692.77,9.99,921.6863592349841,9907.928172815464
692.77,9.99,922.6632941719195,9917.68537222395
692.77,9.99,923.6402291088548,9927.442571632439
692.77,9.99,924.6171640457901,9937.199771040925
692.77,9.99,925.5940989827254,9946.956970449413
692.77,9.99,926.5710339196607,9956.714169857902
692.77,9.99,927.5479688565961,9966.471369266388
692.77,9.99,928.5249037935314,9976.228568674876
692.77,9.99,929.5018387304667,9985.985768083363
692.77,9.99,930.478773667402,9995.742967491851
692.77,9.99,931.4557086043374,10005.500166900338
692.77,9.99,932.4326435412727,10015.257366308826
692.77,9.99,933.409578478208,10025.014565717313
692.77,9.99,934.3865134151433,10034.7717651258
692.77,9.99,935.3634483520786,10044.528964534287
692.77,9.99,936.340383289014,10054.286163942776
692.77,9.99,937.3173182259493,10064.043363351264
692.77,9.99,938.2942531628846,10073.80056275975
692.77,9.99,939.2711880998199,10083.557762168239
692.77,9.99,940.2481230367553,10093.314961576725
692.77,9.99,941.2250579736906,10103.072160985213
692.77,9.99,942.2019929106259,10112.8293603937
692.77,9.99,943.1789278475612,10122.586559802188
692.77,9.99,944.1558627844965,10132.343759210675
692.77,9.99,945.1327977214319,10142.100958619163
692.77,9.99,946.1097326583672,10151.85815802765
692.77,9.99,947.0866675953025,10161.615357436138
692.77,9.99,948.0636025322378,10171.372556844626
692.77,9.99,949.0405374691732,10181.129756253113
692.77,9.99,950.0174724061085,10190.886955661601
692.77,9.99,950.9944073430438,10200.644155070087
692.77,9.99,951.9713422799791,10210.401354478576
692.77,9.99,952.9482772169144,10220.158553887062
692.77,9.99,953.9252121538498,10229.91575329555
692.77,9.99,954.9021470907851,10239.672952704037
692.77,9.99,955.8790820277204,10249.430152112525
692.77,9.99,956.8560169646557,10259.187351521012
692.77,9.99,957.8329519015911,10268.9445509295
692.77,9.99,958.8098868385264,10278.701750337988
692.77,9.99,959.7868217754617,10288.458949746475
692.77,9.99,960.763756712397,10298.216149154963
692.77,9.99,961.7406916493323,10307.97334856345
692.77,9.99,962.7176265862677,10317.730547971938
692.77,9.99,963.694561523203,10327.487747380424
692.77,9.99,964.6714964601383,10337.244946788913
692.77,9.99,965.6484313970736,10347.0021461974
692.77,9.99,966.625366334009,10356.759345605888
692.77,9.99,967.6023012709443,10366.516545014374
692.77,9.99,968.5792362078796,10376.273744422862
692.77,9.99,969.5561711448149,10386.03094383135
692.77,9.99,970.5331060817502,10395.788143239837
692.77,9.99,971.5100410186856,10405.545342648325
692.77,9.99,972.4869759556209,10415.302542056812
692.77,9.99,973.4639108925562,10425.0597414653
692.77,9.99,974.4408458294915,10434.816940873787
692.77,9.99,975.4177807664269,10444.574140282275
692.77,9.99,976.3947157033622,10454.331339690762
692.77,9.99,977.3716506402975,10464.08853909925
692.77,9.99,978.3485855772328,10473.845738507736
692.77,9.99,979.3255205141681,10483.602937916225
692.77,9.99,980.3024554511035,10493.360137324713
692.77,9.99,981.2793903880388,10503.1173367332
692.77,9.99,982.2563253249741,10512.874536141688
692.77,9.99,983.2332602619094,10522.631735550174
692.77,9.99,984.2101951988448,10532.388934958663
692.77,9.99,985.1871301357801,10542.146134367149
692.77,9.99,986.1640650727154,10551.903333775637
692.77,9.99,987.1410000096507,10561.660533184124
692.77,9.99,988.117934946586,10571.417732592612
692.77,9.99,989.0948698835214,10581.174932001099
692.77,9.99,990.0718048204567,10590.932131409587
692.77,9.99,991.048739757392,10600.689330818075
692.77,9.99,992.0256746943273,10610.446530226562
692.77,9.99,993.0026096312627,10620.20372963505
692.77,9.99,993.979544568198,10629.960929043536
692.77,9.99,994.9564795051333,10639.718128452025
692.77,9.99,995.9334144420686,10649.475327860511
692.77,9.99,996.910349379004,10659.232527269
692.77,9.99,997.8872843159393,10668.989726677486
692.77,9.99,998.8642192528746,10678.746926085974
692.77,9.99,999.8411541898099,10688.50412549446
692.77,9.99,1000.8180891267452,10698.26132490295
692.77,9.99,1001.7950240636806,10708.018524311437
692.77,9.99,1002.7719590006159,10717.775723719924
692.77,9.99,1003.7488939375512,10727.532923128412
692.77,9.99,1004.7258288744865,10737.290122536899
692.77,9.99,1005.7027638114218,10747.047321945387
692.77,9.99,1006.6796987483572,10756.804521353873
692.77,9.99,1007.6566336852925,10766.561720762362
692.77,9.99,1008.6335686222278,10776.318920170848
692.77,9.99,1009.6105035591631,10786.076119579337
692.77,9.99,1010.5874384960985,10795.833318987825
692.77,9.99,1011.5643734330338,10805.590518396311
692.77,9.99,1012.5413083699691,10815.3477178048
692.77,9.99,1013.5182433069044,10825.104917213286
692.77,9.99,1014.4951782438397,10834.862116621774
692.77,9.99,1015.4721131807751,10844.619316030261
692.77,9.99,1016.4490481177104,10854.37651543875
692.77,9.99,1017.4259830546457,10864.133714847236
692.77,9.99,1018.402917991581,10873.890914255724
692.77,9.99,1019.3798529285164,10883.64811366421
692.77,9.99,1020.3567878654517,10893.405313072699
692.77,9.99,1021.333722802387,10903.162512481187
692.77,9.99,1022.3106577393223,10912.919711889674
692.77,9.99,1023.2875926762576,10922.676911298162
692.77,9.99,1024.264527613193,10932.434110706648
692.77,9.99,1025.2414625501283,10942.191310115137
692.77,9.99,1026.2183974870636,10951.948509523623
692.77,9.99,1027.195332423999,10961.705708932112
692.77,9.99,1028.1722673609343,10971.462908340598
692.77,9.99,1029.1492022978696,10981.220107749086
692.77,9.99,1030.126137234805,10990.977307157573
692.77,9.99,1031.1030721717402,11000.734506566061
692.77,9.99,1032.0800071086755,11010.49170597455
692.77,9.99,1033.0569420456109,11020.248905383036
692.77,9.99,1034.0338769825462,11030.006104791524
692.77,9.99,1035.0108119194815,11039.76330420001
692.77,9.99,1035.9877468564168,11049.520503608499
692.77,9.99,1036.9646817933522,11059.277703016985
692.77,9.99,1037.9416167302875,11069.034902425474
692.77,9.99,1038.9185516672228,11078.79210183396
692.77,9.99,1039.8954866041581,11088.549301242449
692.77,9.99,1040.8724215410934,11098.306500650935
692.77,9.99,1041.8493564780288,11108.063700059423
692.77,9.99,1042.826291414964,11117.820899467912
692.77,9.99,1043.8032263518994,11127.578098876398
692.77,9.99,1044.7801612888347,11137.335298284886
692.77,9.99,1045.75709622577,11147.092497693373
692.77,9.99,1046.7340311627054,11156.849697101861
692.77,9.99,1047.7109660996407,11166.606896510348
692.77,9.99,1048.687901036576,11176.364095918836
692.77,9.99,1049.6648359735113,11186.121295327323
692.77,9.99,1050.6417709104467,11195.87849473581
692.77,9.99,1051.618705847382,11205.635694144297
692.77,9.99,1052.5956407843173,11215.392893552786
692.77,9.99,1053.5725757212526,11225.150092961274
692.77,9.99,1054.549510658188,11234.90729236976
692.77,9.99,1055.5264455951233,11244.664491778249
692.77,9.99,1056.5033805320586,11254.421691186735
692.77,9.99,1057.480315468994,11264.178890595223
692.77,9.99,1058.4572504059292,11273.93609000371
692.77,9.99,1059.4341853428646,11283.693289412198
692.77,9.99,1060.4111202798,11293.450488820685
692.77,9.99,1061.3880552167352,11303.207688229173
692.77,9.99,1062.3649901536705,11312.96488763766
692.77,9.99,1063.3419250906059,11322.722087046148
692.77,9.99,1064.3188600275412,11332.479286454636
692.77,9.99,1065.2957949644765,11342.236485863123
692.77,9.99,1066.2727299014118,11351.993685271611
692.77,9.99,1067.2496648383471,11361.750884680097
692.77,9.99,1068.2265997752825,11371.508084088586
692.77,9.99,1069.2035347122178,11381.265283497072
692.77,9.99,1070.180469649153,11391.02248290556
692.77,9.99,1071.1574045860884,11400.779682314047
692.77,9.99,1072.1343395230238,11410.536881722535
692.77,9.99,1073.111274459959,11420.294081131022
692.77,9.99,1074.0882093968944,11430.05128053951
692.77,9.99,1075.0651443338297,11439.808479947998
692.77,9.99,1076.042079270765,11449.565679356485
692.77,9.99,1077.0190142077004,11459.322878764973
692.77,9.99,1077.9959491446357,11469.08007817346
692.77,9.99,1078.972884081571,11478.837277581948
692.77,9.99,1079.9498190185063,11488.594476990434
