θ_0,θ_1,Hours,Salary
692.77,9.99,1080.9267539554417,11498.351676398923
692.77,9.99,1081.903688892377,11508.10887580741
692.77,9.99,1082.8806238293123,11517.866075215898
692.77,9.99,1083.8575587662476,11527.623274624384
692.77,9.99,1084.834493703183,11537.380474032872
692.77,9.99,1085.8114286401183,11547.13767344136
692.77,9.99,1086.7883635770536,11556.894872849847
692.77,9.99,1087.765298513989,11566.652072258335
692.77,9.99,1088.7422334509242,11576.409271666822
692.77,9.99,1089.7191683878596,11586.16647107531
692.77,9.99,1090.6961033247949,11595.923670483797
692.77,9.99,1091.6730382617302,11605.680869892285
692.77,9.99,1092.6499731986655,11615.438069300772
692.77,9.99,1093.6269081356008,11625.19526870926
692.77,9.99,1094.6038430725362,11634.952468117748
692.77,9.99,1095.5807780094715,11644.709667526235
692.77,9.99,1096.5577129464068,11654.466866934723
692.77,9.99,1097.5346478833421,11664.22406634321
692.77,9.99,1098.5115828202775,11673.981265751698
692.77,9.99,1099.4885177572128,11683.738465160184
692.77,9.99,1100.465452694148,11693.495664568673
692.77,9.99,1101.4423876310834,11703.252863977159
692.77,9.99,1102.4193225680187,11713.010063385647
692.77,9.99,1103.396257504954,11722.767262794134
692.77,9.99,1104.3731924418894,11732.524462202622
692.77,9.99,1105.3501273788247,11742.28166161111
692.77,9.99,1106.32706231576,11752.038861019597
692.77,9.99,1107.3039972526954,11761.796060428085
692.77,9.99,1108.2809321896307,11771.553259836572
692.77,9.99,1109.257867126566,11781.31045924506
692.77,9.99,1110.2348020635013,11791.067658653546
692.77,9.99,1111.2117370004366,11800.824858062035
692.77,9.99,1112.188671937372,11810.582057470521
692.77,9.99,1113.1656068743073,11820.33925687901
692.77,9.99,1114.1425418112426,11830.096456287496
692.77,9.99,1115.119476748178,11839.853655695984
692.77,9.99,1116.0964116851133,11849.610855104473
692.77,9.99,1117.0733466220486,11859.36805451296
692.77,9.99,1118.050281558984,11869.125253921447
692.77,9.99,1119.0272164959192,11878.882453329934
692.77,9.99,1120.0041514328545,11888.639652738422
692.77,9.99,1120.9810863697899,11898.396852146909
692.77,9.99,1121.9580213067252,11908.154051555397
692.77,9.99,1122.9349562436605,11917.911250963884
692.77,9.99,1123.9118911805958,11927.668450372372
692.77,9.99,1124.8888261175312,11937.425649780858
692.77,9.99,1125.8657610544665,11947.182849189347
692.77,9.99,1126.8426959914018,11956.940048597835
692.77,9.99,1127.8196309283371,11966.697248006321
692.77,9.99,1128.7965658652724,11976.45444741481
692.77,9.99,1129.7735008022078,11986.211646823296
692.77,9.99,1130.750435739143,11995.968846231784
692.77,9.99,1131.7273706760784,12005.726045640271
692.77,9.99,1132.7043056130137,12015.48324504876
692.77,9.99,1133.681240549949,12025.240444457246
692.77,9.99,1134.6581754868844,12034.997643865734
692.77,9.99,1135.6351104238197,12044.75484327422
692.77,9.99,1136.612045360755,12054.512042682709
692.77,9.99,1137.5889802976903,12064.269242091197
692.77,9.99,1138.5659152346257,12074.026441499684
692.77,9.99,1139.542850171561,12083.783640908172
692.77,9.99,1140.5197851084963,12093.540840316658
692.77,9.99,1141.4967200454316,12103.298039725147
692.77,9.99,1142.473654982367,12113.055239133633
692.77,9.99,1143.4505899193023,12122.812438542122
692.77,9.99,1144.4275248562376,12132.569637950608
692.77,9.99,1145.404459793173,12142.326837359096
692.77,9.99,1146.3813947301082,12152.084036767583
692.77,9.99,1147.3583296670436,12161.841236176071
692.77,9.99,1148.3352646039789,12171.59843558456
692.77,9.99,1149.3121995409142,12181.355634993046
692.77,9.99,1150.2891344778495,12191.112834401534
692.77,9.99,1151.2660694147849,12200.87003381002
692.77,9.99,1152.2430043517202,12210.627233218509
692.77,9.99,1153.2199392886555,12220.384432626995
692.77,9.99,1154.1968742255908,12230.141632035484
692.77,9.99,1155.1738091625261,12239.89883144397
692.77,9.99,1156.1507440994615,12249.656030852459
692.77,9.99,1157.1276790363968,12259.413230260945
692.77,9.99,1158.104613973332,12269.170429669433
692.77,9.99,1159.0815489102674,12278.927629077922
692.77,9.99,1160.0584838472028,12288.684828486408
692.77,9.99,1161.035418784138,12298.442027894896
692.77,9.99,1162.0123537210734,12308.199227303383
692.77,9.99,1162.9892886580087,12317.956426711871
692.77,9.99,1163.966223594944,12327.713626120358
692.77,9.99,1164.9431585318794,12337.470825528846
692.77,9.99,1165.9200934688147,12347.228024937333
692.77,9.99,1166.89702840575,12356.98522434582
692.77,9.99,1167.8739633426853,12366.742423754307
692.77,9.99,1168.8508982796207,12376.499623162796
692.77,9.99,1169.827833216556,12386.256822571284
692.77,9.99,1170.8047681534913,12396.01402197977
692.77,9.99,1171.7817030904266,12405.771221388259
692.77,9.99,1172.758638027362,12415.528420796745
692.77,9.99,1173.7355729642973,12425.285620205233
692.77,9.99,1174.7125079012326,12435.04281961372
692.77,9.99,1175.689442838168,12444.800019022208
692.77,9.99,1176.6663777751032,12454.557218430695
692.77,9.99,1177.6433127120386,12464.314417839183
692.77,9.99,1178.6202476489739,12474.071617247671
692.77,9.99,1179.5971825859092,12483.828816656158
692.77,9.99,1180.5741175228445,12493.586016064646
692.77,9.99,1181.5510524597798,12503.343215473133
692.77,9.99,1182.5279873967152,12513.100414881621
692.77,9.99,1183.5049223336505,12522.857614290107
692.77,9.99,1184.4818572705858,12532.614813698596
692.77,9.99,1185.4587922075211,12542.372013107082
692.77,9.99,1186.4357271444565,12552.12921251557
692.77,9.99,1187.4126620813918,12561.886411924057
692.77,9.99,1188.389597018327,12571.643611332545
692.77,9.99,1189.3665319552624,12581.400810741034
692.77,9.99,1190.3434668921977,12591.15801014952
692.77,9.99,1191.320401829133,12600.915209558008
692.77,9.99,1192.2973367660684,12610.672408966495
692.77,9.99,1193.2742717030037,12620.429608374983
692.77,9.99,1194.251206639939,12630.18680778347
692.77,9.99,1195.2281415768743,12639.944007191958
692.77,9.99,1196.2050765138097,12649.701206600444
692.77,9.99,1197.182011450745,12659.458406008933
692.77,9.99,1198.1589463876803,12669.21560541742
692.77,9.99,1199.1358813246156,12678.972804825908
692.77,9.99,1200.112816261551,12688.730004234396
692.77,9.99,1201.0897511984863,12698.487203642882
692.77,9.99,1202.0666861354216,12708.24440305137
692.77,9.99,1203.043621072357,12718.001602459857
692.77,9.99,1204.0205560092922,12727.758801868345
692.77,9.99,1204.9974909462276,12737.516001276832
692.77,9.99,1205.974425883163,12747.27320068532
692.77,9.99,1206.9513608200982,12757.030400093807
692.77,9.99,1207.9282957570335,12766.787599502295
692.77,9.99,1208.9052306939689,12776.544798910782
692.77,9.99,1209.8821656309042,12786.30199831927
692.77,9.99,1210.8591005678395,12796.059197727758
692.77,9.99,1211.8360355047748,12805.816397136245
692.77,9.99,1212.8129704417101,12815.573596544733
692.77,9.99,1213.7899053786455,12825.33079595322
692.77,9.99,1214.7668403155808,12835.087995361708
692.77,9.99,1215.7437752525161,12844.845194770194
692.77,9.99,1216.7207101894514,12854.602394178683
692.77,9.99,1217.6976451263868,12864.359593587169
692.77,9.99,1218.674580063322,12874.116792995657
692.77,9.99,1219.6515150002574,12883.873992404144
692.77,9.99,1220.6284499371927,12893.631191812632
692.77,9.99,1221.605384874128,12903.38839122112
692.77,9.99,1222.5823198110634,12913.145590629607
692.77,9.99,1223.5592547479987,12922.902790038095
692.77,9.99,1224.536189684934,12932.659989446582
692.77,9.99,1225.5131246218693,12942.41718885507
692.77,9.99,1226.4900595588047,12952.174388263556
692.77,9.99,1227.46699449574,12961.931587672045
692.77,9.99,1228.4439294326753,12971.688787080531
692.77,9.99,1229.4208643696106,12981.44598648902
692.77,9.99,1230.397799306546,12991.203185897506
692.77,9.99,1231.3747342434813,13000.960385305994
692.77,9.99,1232.3516691804166,13010.717584714483
692.77,9.99,1233.328604117352,13020.47478412297
692.77,9.99,1234.3055390542872,13030.231983531457
692.77,9.99,1235.2824739912226,13039.989182939944
692.77,9.99,1236.2594089281579,13049.746382348432
692.77,9.99,1237.2363438650932,13059.503581756919
692.77,9.99,1238.2132788020285,13069.260781165407
692.77,9.99,1239.1902137389638,13079.017980573894
692.77,9.99,1240.1671486758992,13088.775179982382
692.77,9.99,1241.1440836128345,13098.532379390868
692.77,9.99,1242.1210185497698,13108.289578799357
692.77,9.99,1243.0979534867051,13118.046778207845
692.77,9.99,1244.0748884236405,13127.803977616331
692.77,9.99,1245.0518233605758,13137.56117702482
692.77,9.99,1246.028758297511,13147.318376433306
692.77,9.99,1247.0056932344464,13157.075575841794
692.77,9.99,1247.9826281713817,13166.832775250281
692.77,9.99,1248.959563108317,13176.58997465877
692.77,9.99,1249.9364980452524,13186.347174067256
692.77,9.99,1250.9134329821877,13196.104373475744
692.77,9.99,1251.890367919123,13205.86157288423
692.77,9.99,1252.8673028560584,13215.618772292719
692.77,9.99,1253.8442377929937,13225.375971701207
692.77,9.99,1254.821172729929,13235.133171109694
692.77,9.99,1255.7981076668643,13244.890370518182
692.77,9.99,1256.7750426037996,13254.647569926668
692.77,9.99,1257.751977540735,13264.404769335157
692.77,9.99,1258.7289124776703,13274.161968743643
692.77,9.99,1259.7058474146056,13283.919168152132
692.77,9.99,1260.682782351541,13293.676367560618
692.77,9.99,1261.6597172884763,13303.433566969106
692.77,9.99,1262.6366522254116,13313.190766377595
692.77,9.99,1263.613587162347,13322.947965786081
692.77,9.99,1264.5905220992822,13332.70516519457
692.77,9.99,1265.5674570362175,13342.462364603056
692.77,9.99,1266.5443919731529,13352.219564011544
692.77,9.99,1267.5213269100882,13361.97676342003
692.77,9.99,1268.4982618470235,13371.733962828519
692.77,9.99,1269.4751967839588,13381.491162237005
692.77,9.99,1270.4521317208942,13391.248361645494
692.77,9.99,1271.4290666578295,13401.00556105398
692.77,9.99,1272.4060015947648,13410.762760462469
692.77,9.99,1273.3829365317001,13420.519959870957
692.77,9.99,1274.3598714686354,13430.277159279443
692.77,9.99,1275.3368064055708,13440.034358687932
692.77,9.99,1276.313741342506,13449.791558096418
692.77,9.99,1277.2906762794414,13459.548757504906
692.77,9.99,1278.2676112163767,13469.305956913393
692.77,9.99,1279.244546153312,13479.063156321881
692.77,9.99,1280.2214810902474,13488.820355730368
692.77,9.99,1281.1984160271827,13498.577555138856
692.77,9.99,1282.175350964118,13508.334754547343
692.77,9.99,1283.1522859010533,13518.09195395583
692.77,9.99,1284.1292208379887,13527.84915336432
692.77,9.99,1285.106155774924,13537.606352772806
692.77,9.99,1286.0830907118593,13547.363552181294
692.77,9.99,1287.0600256487946,13557.12075158978
692.77,9.99,1288.03696058573,13566.877950998269
692.77,9.99,1289.0138955226653,13576.635150406755
692.77,9.99,1289.9908304596006,13586.392349815244
692.77,9.99,1290.967765396536,13596.14954922373
692.77,9.99,1291.9447003334712,13605.906748632218
692.77,9.99,1292.9216352704066,13615.663948040705
692.77,9.99,1293.898570207342,13625.421147449193
692.77,9.99,1294.8755051442772,13635.178346857681
692.77,9.99,1295.8524400812125,13644.935546266168
692.77,9.99,1296.8293750181479,13654.692745674656
692.77,9.99,1297.8063099550832,13664.449945083143
692.77,9.99,1298.7832448920185,13674.207144491631
692.77,9.99,1299.7601798289538,13683.964343900117
692.77,9.99,1300.7371147658891,13693.721543308606
692.77,9.99,1301.7140497028245,13703.478742717092
692.77,9.99,1302.6909846397598,13713.23594212558
692.77,9.99,1303.667919576695,13722.993141534067
692.77,9.99,1304.6448545136304,13732.750340942555
692.77,9.99,1305.6217894505658,13742.507540351044
692.77,9.99,1306.598724387501,13752.26473975953
692.77,9.99,1307.5756593244364,13762.021939168018
692.77,9.99,1308.5525942613717,13771.779138576505
692.77,9.99,1309.529529198307,13781.536337984993
692.77,9.99,1310.5064641352424,13791.29353739348
692.77,9.99,1311.4833990721777,13801.050736801968
692.77,9.99,1312.460334009113,13810.807936210454
692.77,9.99,1313.4372689460483,13820.565135618943
692.77,9.99,1314.4142038829837,13830.32233502743
692.77,9.99,1315.391138819919,13840.079534435918
692.77,9.99,1316.3680737568543,13849.836733844406
692.77,9.99,1317.3450086937896,13859.593933252892
692.77,9.99,1318.321943630725,13869.35113266138
692.77,9.99,1319.2988785676603,13879.108332069867
692.77,9.99,1320.2758135045956,13888.865531478355
692.77,9.99,1321.252748441531,13898.622730886842
692.77,9.99,1322.2296833784662,13908.37993029533
692.77,9.99,1323.2066183154016,13918.137129703817
692.77,9.99,1324.1835532523369,13927.894329112305
692.77,9.99,1325.1604881892722,13937.651528520792
692.77,9.99,1326.1374231262075,13947.40872792928
692.77,9.99,1327.1143580631428,13957.165927337768
692.77,9.99,1328.0912930000782,13966.923126746255
692.77,9.99,1329.0682279370135,13976.680326154743
692.77,9.99,1330.0451628739488,13986.43752556323
692.77,9.99,1331.0220978108841,13996.194724971718
692.77,9.99,1331.9990327478195,14005.951924380204
692.77,9.99,1332.9759676847548,14015.709123788693
692.77,9.99,1333.95290262169,14025.466323197179
692.77,9.99,1334.9298375586254,14035.223522605667
692.77,9.99,1335.9067724955607,14044.980722014154
692.77,9.99,1336.883707432496,14054.737921422642
692.77,9.99,1337.8606423694314,14064.49512083113
692.77,9.99,1338.8375773063667,14074.252320239617
692.77,9.99,1339.814512243302,14084.009519648105
692.77,9.99,1340.7914471802374,14093.766719056592
692.77,9.99,1341.7683821171727,14103.52391846508
692.77,9.99,1342.745317054108,14113.281117873566
692.77,9.99,1343.7222519910433,14123.038317282055
692.77,9.99,1344.6991869279786,14132.795516690541
692.77,9.99,1345.676121864914,14142.55271609903
692.77,9.99,1346.6530568018493,14152.309915507518
692.77,9.99,1347.6299917387846,14162.067114916004
692.77,9.99,1348.60692667572,14171.824314324493
692.77,9.99,1349.5838616126553,14181.58151373298
692.77,9.99,1350.5607965495906,14191.338713141467
692.77,9.99,1351.537731486526,14201.095912549954
692.77,9.99,1352.5146664234612,14210.853111958442
692.77,9.99,1353.4916013603965,14220.610311366929
692.77,9.99,1354.4685362973319,14230.367510775417
692.77,9.99,1355.4454712342672,14240.124710183904
692.77,9.99,1356.4224061712025,14249.881909592392
692.77,9.99,1357.3993411081378,14259.63910900088
692.77,9.99,1358.3762760450732,14269.396308409367
692.77,9.99,1359.3532109820085,14279.153507817855
692.77,9.99,1360.3301459189438,14288.910707226341
692.77,9.99,1361.3070808558791,14298.66790663483
692.77,9.99,1362.2840157928144,14308.425106043316
692.77,9.99,1363.2609507297498,14318.182305451804
692.77,9.99,1364.237885666685,14327.939504860291
692.77,9.99,1365.2148206036204,14337.69670426878
692.77,9.99,1366.1917555405557,14347.453903677266
692.77,9.99,1367.168690477491,14357.211103085754
692.77,9.99,1368.1456254144264,14366.968302494242
692.77,9.99,1369.1225603513617,14376.725501902729
692.77,9.99,1370.099495288297,14386.482701311217
692.77,9.99,1371.0764302252323,14396.239900719704
692.77,9.99,1372.0533651621677,14405.997100128192
692.77,9.99,1373.030300099103,14415.754299536678
692.77,9.99,1374.0072350360383,14425.511498945167
692.77,9.99,1374.9841699729736,14435.268698353653
692.77,9.99,1375.961104909909,14445.025897762142
692.77,9.99,1376.9380398468443,14454.783097170628
692.77,9.99,1377.9149747837796,14464.540296579116
692.77,9.99,1378.891909720715,14474.297495987605
692.77,9.99,1379.8688446576502,14484.054695396091
692.77,9.99,1380.8457795945856,14493.81189480458
692.77,9.99,1381.822714531521,14503.569094213066
692.77,9.99,1382.7996494684562,14513.326293621554
692.77,9.99,1383.7765844053915,14523.08349303004
692.77,9.99,1384.7535193423269,14532.840692438529
692.77,9.99,1385.7304542792622,14542.597891847015
692.77,9.99,1386.7073892161975,14552.355091255504
692.77,9.99,1387.6843241531328,14562.11229066399
692.77,9.99,1388.6612590900681,14571.869490072479
692.77,9.99,1389.6381940270035,14581.626689480967
692.77,9.99,1390.6151289639388,14591.383888889453
692.77,9.99,1391.592063900874,14601.141088297942
692.77,9.99,1392.5689988378094,14610.898287706428
692.77,9.99,1393.5459337747448,14620.655487114916
692.77,9.99,1394.52286871168,14630.412686523403
692.77,9.99,1395.4998036486154,14640.169885931891
692.77,9.99,1396.4767385855507,14649.927085340378
692.77,9.99,1397.453673522486,14659.684284748866
692.77,9.99,1398.4306084594214,14669.441484157353
692.77,9.99,1399.4075433963567,14679.19868356584
692.77,9.99,1400.384478333292,14688.95588297433
692.77,9.99,1401.3614132702273,14698.713082382816
692.77,9.99,1402.3383482071627,14708.470281791304
692.77,9.99,1403.315283144098,14718.22748119979
692.77,9.99,1404.2922180810333,14727.984680608279
692.77,9.99,1405.2691530179686,14737.741880016765
692.77,9.99,1406.246087954904,14747.499079425254
692.77,9.99,1407.2230228918393,14757.25627883374
692.77,9.99,1408.1999578287746,14767.013478242228
692.77,9.99,1409.17689276571,14776.770677650715
692.77,9.99,1410.1538277026452,14786.527877059203
692.77,9.99,1411.1307626395806,14796.285076467691
692.77,9.99,1412.1076975765159,14806.042275876178
692.77,9.99,1413.0846325134512,14815.799475284666
692.77,9.99,1414.0615674503865,14825.556674693153
692.77,9.99,1415.0385023873218,14835.313874101641
692.77,9.99,1416.0154373242572,14845.071073510127
692.77,9.99,1416.9923722611925,14854.828272918616
692.77,9.99,1417.9693071981278,14864.585472327102
692.77,9.99,1418.9462421350631,14874.34267173559
692.77,9.99,1419.9231770719985,14884.099871144077
692.77,9.99,1420.9001120089338,14893.857070552565
692.77,9.99,1421.877046945869,14903.614269961054
692.77,9.99,1422.8539818828044,14913.37146936954
692.77,9.99,1423.8309168197397,14923.128668778028
692.77,9.99,1424.807851756675,14932.885868186515
692.77,9.99,1425.7847866936104,14942.643067595003
692.77,9.99,1426.7617216305457,14952.40026700349
692.77,9.99,1427.738656567481,14962.157466411978
692.77,9.99,1428.7155915044164,14971.914665820465
692.77,9.99,1429.6925264413517,14981.671865228953
692.77,9.99,1430.669461378287,14991.429064637441
692.77,9.99,1431.6463963152223,15001.186264045928
692.77,9.99,1432.6233312521576,15010.943463454416
692.77,9.99,1433.600266189093,15020.700662862902
692.77,9.99,1434.5772011260283,15030.45786227139
692.77,9.99,1435.5541360629636,15040.215061679877
692.77,9.99,1436.531070999899,15049.972261088365
692.77,9.99,1437.5080059368343,15059.729460496852
692.77,9.99,1438.4849408737696,15069.48665990534
692.77,9.99,1439.461875810705,15079.243859313827
692.77,9.99,1440.4388107476402,15089.001058722315
692.77,9.99,1441.4157456845755,15098.758258130803
692.77,9.99,1442.3926806215109,15108.51545753929
692.77,9.99,1443.3696155584462,15118.272656947778
692.77,9.99,1444.3465504953815,15128.029856356265
692.77,9.99,1445.3234854323168,15137.787055764753
692.77,9.99,1446.3004203692522,15147.54425517324
692.77,9.99,1447.2773553061875,15157.301454581728
692.77,9.99,1448.2542902431228,15167.058653990214
692.77,9.99,1449.2312251800581,15176.815853398703
692.77,9.99,1450.2081601169934,15186.573052807189
692.77,9.99,1451.1850950539288,15196.330252215677
692.77,9.99,1452.162029990864,15206.087451624166
692.77,9.99,1453.1389649277994,15215.844651032652
692.77,9.99,1454.1158998647347,15225.60185044114
692.77,9.99,1455.09283480167,15235.359049849627
692.77,9.99,1456.0697697386054,15245.116249258115
692.77,9.99,1457.0467046755407,15254.873448666602
692.77,9.99,1458.023639612476,15264.63064807509
692.77,9.99,1459.0005745494113,15274.387847483576
692.77,9.99,1459.9775094863467,15284.145046892065
692.77,9.99,1460.954444423282,15293.902246300551
692.77,9.99,1461.9313793602173,15303.65944570904
692.77,9.99,1462.9083142971526,15313.416645117528
692.77,9.99,1463.885249234088,15323.173844526014
692.77,9.99,1464.8621841710233,15332.931043934503
692.77,9.99,1465.8391191079586,15342.68824334299
692.77,9.99,1466.816054044894,15352.445442751477
692.77,9.99,1467.7929889818292,15362.202642159964
692.77,9.99,1468.7699239187646,15371.959841568452
692.77,9.99,1469.7468588556999,15381.717040976939
692.77,9.99,1470.7237937926352,15391.474240385427
692.77,9.99,1471.7007287295705,15401.231439793914
692.77,9.99,1472.6776636665059,15410.988639202402
692.77,9.99,1473.6545986034412,15420.74583861089
692.77,9.99,1474.6315335403765,15430.503038019377
692.77,9.99,1475.6084684773118,15440.260237427865
692.77,9.99,1476.5854034142471,15450.017436836351
692.77,9.99,1477.5623383511825,15459.77463624484
692.77,9.99,1478.5392732881178,15469.531835653326
692.77,9.99,1479.516208225053,15479.289035061815
692.77,9.99,1480.4931431619884,15489.046234470301
692.77,9.99,1481.4700780989238,15498.80343387879
692.77,9.99,1482.447013035859,15508.560633287276
692.77,9.99,1483.4239479727944,15518.317832695764
692.77,9.99,1484.4008829097297,15528.075032104252
692.77,9.99,1485.377817846665,15537.832231512739
692.77,9.99,1486.3547527836004,15547.589430921227
692.77,9.99,1487.3316877205357,15557.346630329714
692.77,9.99,1488.308622657471,15567.103829738202
692.77,9.99,1489.2855575944063,15576.861029146688
692.77,9.99,1490.2624925313416,15586.618228555177
692.77,9.99,1491.239427468277,15596.375427963663
692.77,9.99,1492.2163624052123,15606.132627372152
692.77,9.99,1493.1932973421476,15615.889826780638
692.77,9.99,1494.170232279083,15625.647026189126
692.77,9.99,1495.1471672160183,15635.404225597615
692.77,9.99,1496.1241021529536,15645.161425006101
692.77,9.99,1497.101037089889,15654.91862441459
692.77,9.99,1498.0779720268242,15664.675823823076
692.77,9.99,1499.0549069637595,15674.433023231564
692.77,9.99,1500.0318419006949,15684.19022264005
692.77,9.99,1501.0087768376302,15693.947422048539
692.77,9.99,1501.9857117745655,15703.704621457025
692.77,9.99,1502.9626467115008,15713.461820865514
692.77,9.99,1503.9395816484362,15723.219020274
692.77,9.99,1504.9165165853715,15732.976219682489
692.77,9.99,1505.8934515223068,15742.733419090977
692.77,9.99,1506.8703864592421,15752.490618499463
692.77,9.99,1507.8473213961774,15762.247817907952
692.77,9.99,1508.8242563331128,15772.005017316438
692.77,9.99,1509.801191270048,15781.762216724926
692.77,9.99,1510.7781262069834,15791.519416133413
692.77,9.99,1511.7550611439187,15801.276615541901
692.77,9.99,1512.731996080854,15811.033814950388
692.77,9.99,1513.7089310177894,15820.791014358876
692.77,9.99,1514.6858659547247,15830.548213767363
692.77,9.99,1515.66280089166,15840.30541317585
692.77,9.99,1516.6397358285953,15850.06261258434
692.77,9.99,1517.6166707655307,15859.819811992826
692.77,9.99,1518.593605702466,15869.577011401314
692.77,9.99,1519.5705406394013,15879.3342108098
692.77,9.99,1520.5474755763366,15889.091410218289
692.77,9.99,1521.524410513272,15898.848609626775
692.77,9.99,1522.5013454502073,15908.605809035264
692.77,9.99,1523.4782803871426,15918.36300844375
692.77,9.99,1524.455215324078,15928.120207852238
692.77,9.99,1525.4321502610132,15937.877407260727
692.77,9.99,1526.4090851979486,15947.634606669213
692.77,9.99,1527.386020134884,15957.391806077701
692.77,9.99,1528.3629550718192,15967.149005486188
692.77,9.99,1529.3398900087545,15976.906204894676
692.77,9.99,1530.3168249456899,15986.663404303163
692.77,9.99,1531.2937598826252,15996.420603711651
692.77,9.99,1532.2706948195605,16006.177803120137
692.77,9.99,1533.2476297564958,16015.935002528626
692.77,9.99,1534.2245646934311,16025.692201937112
692.77,9.99,1535.2014996303665,16035.4494013456
692.77,9.99,1536.1784345673018,16045.206600754089
692.77,9.99,1537.1553695042371,16054.963800162575
692.77,9.99,1538.1323044411724,16064.720999571064
692.77,9.99,1539.1092393781078,16074.47819897955
692.77,9.99,1540.086174315043,16084.235398388038
692.77,9.99,1541.0631092519784,16093.992597796525
692.77,9.99,1542.0400441889137,16103.749797205013
692.77,9.99,1543.016979125849,16113.5069966135
692.77,9.99,1543.9939140627844,16123.264196021988
692.77,9.99,1544.9708489997197,16133.021395430475
692.77,9.99,1545.947783936655,16142.778594838963
692.77,9.99,1546.9247188735903,16152.535794247451
692.77,9.99,1547.9016538105257,16162.292993655938
692.77,9.99,1548.878588747461,16172.050193064426
692.77,9.99,1549.8555236843963,16181.807392472912
692.77,9.99,1550.8324586213316,16191.5645918814
692.77,9.99,1551.809393558267,16201.321791289887
692.77,9.99,1552.7863284952023,16211.078990698375
692.77,9.99,1553.7632634321376,16220.836190106862
692.77,9.99,1554.740198369073,16230.59338951535
692.77,9.99,1555.7171333060082,16240.350588923837
692.77,9.99,1556.6940682429436,16250.107788332325
692.77,9.99,1557.6710031798789,16259.864987740813
692.77,9.99,1558.6479381168142,16269.6221871493
692.77,9.99,1559.6248730537495,16279.379386557788
692.77,9.99,1560.6018079906848,16289.136585966275
692.77,9.99,1561.5787429276202,16298.893785374763
692.77,9.99,1562.5556778645555,16308.65098478325
